user_id,alias,mtm_all,allocation,max_loss,server,date,broker,algo,operator,sqoff_done,enabled,logged_in,qty_multiplier,available_margin,total_orders,total_lots,remark,index,dte,sno,cumulative_mtm
27344149,CC_VIDHIM,49807.5,40000,28000,VS11,06-02-2025,IIFL_CDC,1,KUSUMS,0,1,1,1,3779318.5,297,25500,,NF,0DTE,535,2123371
27344149,CC_VIDHIM,8582,40000,28000,VS11,11-02-2025,IIFL_CDC,1,KUSUMD,0,1,1,1,3823861,354,8080,PORTFOLIO DIFF,SX,0DTE,838,2131953
27344149,CC_VIDHIM,-28878.75,40000,40000,VS11,13-02-2025,IIFL_CDC,1,KUSUMS,1,1,1,1,3799447.25,234,24300,MSTech SL was at 0.7/0.8 while Stoxxo SL was at 1.0/1.1. MsTech squared off position on hitting SL while Stoxxo SL were not hit. Hence some of the portfolios reversed positions.,NF,0DTE,1163,2103074.25
27344149,CC_VIDHIM,-32571,40000,28000,VS11,18-02-2025,IIFL_CDC,1,KUSUMS,1,1,1,1,2172949.69,139,4360,EARLY SQ OFF,SX,0DTE,1293,2070503.25
27344149,CC_VIDHIM,55848.75,40000,28000,VS11,20-02-2025,IIFL_CDC,1,KUSUMS,1,1,1,1,3758455,278,22950,PORTFOLIO DIFF,NF,0DTE,1644,2126352
27344149,CC_VIDHIM,57365,40000,28000,VS11,25-02-2025,IIFL_CDC,1,KUSUMS,0,1,1,1,3795700,279,6380,PORTFOLIO DIFF,SX,0DTE,2124,2183717
27344149,CC_VIDHIM,34695,40000,28000,VS11,27-02-2025,IIFL_CDC,1,KUSUMS,0,1,1,1,3860727,328,28500,PORTFOLIO DIFF,NF,0DTE,2299,2218412
27344149,CC_VIDHIM,11006,40000,28000,VS11,04-03-2025,IIFL_CDC,1,KUSUMS,0,1,1,1,3886065,334,7800,PORTFOLIO DIFF,SX,0DTE,53,2229418
27344149,CC_VIDHIM,-30003.75,40000,28000,VS11,06-03-2025,IIFL_CDC,1,KUSUMS,1,1,1,1,2451695.52,118,13800,,NF,0DTE,384,2199414.25
27344149,CC_VIDHIM,21973,40000,28000,VS11,11-03-2025,IIFL_CDC,1,KUSUMS,0,1,1,1,3865346.14,317,7160,,SX,0DTE,13,2221387.25
27344149,CC_VIDHIM,-28053.75,40000,28000,VS11,13-03-2025,IIFL_CDC,1,KUSUMS,1,1,1,1,2369424.11,132,12450,EARLY SL HIT ,NF,0DTE,13,2193333.5
27344149,CC_VIDHIM,47381,40000,28000,VS10,18-03-2025,IIFL_CDC,1,DEEPAKS,0,1,1,1,3857020.44,480,10900,,SX,0DTE,25,2240714.5
27344149,CC_VIDHIM,-27843.75,40000,28000,VS10,20-03-2025,IIFL_CDC,1,DEEPAKS,0,0,1,1,3874998.75,210,19050,,NF,0DTE,25,2212870.75
27344149,CC_VIDHIM,-28960,40000,28000,VS10,25-03-2025,IIFL_CDC,1,DEEPAKS,1,1,1,1,1810420.83,189,4280,,SX,0DTE,25,2183910.75
27344149,CC_VIDHIM,47591.25,40000,28000,VS10,27-03-2025,IIFL_CDC,1,DEEPAKS,0,1,1,1,3758212,354,27900,,NF,0DTE,24,2231502
27344149,CC_VIDHIM,-25244,40000,28000,VS10,01-04-2025,IIFL_CDC,1,DEEPAKS,0,1,1,1,3777354,73,1840,,SX,0DTE,19,2206258
27344149,CC_VIDHIM,29325,40000,28000,VS10,03-04-2025,IIFL_CDC,1,DEEPAKS,0,1,1,1,3641658.16,351,29100,,NF,0DTE,380,2235583
27344149,CC_VIDHIM,-32374,40000,28000,VS10,08-04-2025,IIFL_CDC,1,DEEPAKS,0,1,1,1,3775246,90,2160,SLIPPAGE,SX,0DTE,979,2203209
27344149,CC_VIDHIM,96588.75,40000,28000,VS10,09-04-2025,IIFL_CDC,1,DEEPAKS,0,1,1,1,3774301,339,50850,,NF,0DTE,1052,2299797.75
27344149,CC_VIDHIM,34914,40000,28000,VS10,15-04-2025,IIFL_CDC,1,DEEPAKS,0,1,1,1,3861862,293,6500,,SX,0DTE,1685,2334711.75
27344149,CC_VIDHIM,-27412.5,40000,28000,VS10,17-04-2025,IIFL_CDC,1,DEEPAKS,0,1,1,1,3870110.5,74,6300,,NF,0DTE,1758,2307299.25
27344149,CC_VIDHIM,3025,40000,28000,VS10,22-04-2025,IIFL_CDC,1,DEEPAKS,0,1,1,1,3467140.6,444,15780,PORTFOLIO DIFF,SX,0DTE,2086,2310324.25
27344149,CC_VIDHIM,-28256.25,40000,28000,VS10,24-04-2025,IIFL_CDC,1,DEEPAKS,1,1,1,1,2969915.82,52,4500,,NF,0DTE,2470,2282068
27344149,CC_VIDHIM,11067,40000,28000,VS10,29-04-2025,IIFL_CDC,1,DEEPAKS,1,1,1,1,3838416,345,8000,,SX,0DTE,2865,2293135
27344149,CC_VIDHIM,-15386.25,40000,28000,VS10,30-04-2025,IIFL_CDC,1,DEEPAKS,0,1,1,1,3833920.75,282,23550,PORTFOLIO DIFF,NF,0DTE,3192,2277748.75
27344149,CC_VIDHIM,16136,40000,28000,VS10,06-05-2025,IIFL_CDC,1,DEEPAKS,0,1,1,1,3829779,351,8040,PORTFOLIO DIFF,SX,0DTE,43,2293884.75
27344149,CC_VIDHIM,20441.25,40000,28000,VS10,08-05-2025,IIFL_CDC,1,DEEPAKS,1,1,1,1,3839299,291,24750,,NF,0DTE,716,2314326
27344149,CC_VIDHIM,-32037,40000,28000,VS10,13-05-2025,IIFL_CDC,1,DEEPAKS,1,1,1,1,3309678.28,44,1040,,SX,0DTE,1090,2282289
27344149,CC_VIDHIM,-27318.75,40000,28000,VS10,15-05-2025,IIFL_CDC,1,NIRAMAYV,0,0,1,1,3798041.25,60,4800,,NF,0DTE,1153,2254970.25
27344149,CC_VIDHIM,6892,40000,28000,VS10,20-05-2025,IIFL_CDC,1,VIKASA,0,1,1,1,3799245,307,7160,PORTFOLIO DIFF,SX,0DTE,1850,2261862.25
27344149,CC_VIDHIM,-26313.75,40000,28000,VS10,22-05-2025,IIFL_CDC,1,NARAYANS,0,1,1,1,1724730,270,22950,,NF,0DTE,2107,2235548.5
27344149,CC_VIDHIM,-30342,40000,28000,VS10,27-05-2025,IIFL_CDC,1,NARAYANS,1,1,1,1,1957236,85,2320,SLIPPAGE,SX,0DTE,2329,2205206.5
27344149,CC_VIDHIM,-28751.25,40000,28000,VS10,29-05-2025,IIFL_CDC,1,NARAYANS,1,1,1,1,64450,151,14850,,NF,0DTE,2753,2176455.25
27344149,CC_VIDHIM,-29831,40000,28000,VS10,03-06-2025,IIFL_CDC,1,YASHV,1,1,1,1,2805173,45,1200,,SX,0DTE,62,2146624.25
27344149,CC_VIDHIM,-28136.25,40000,28000,VS10,05-06-2025,IIFL_CDC,1,YASHV,1,1,1,1,2100546,144,11100,,NF,0DTE,398,2118488
27344149,CC_VIDHIM,-25569,40000,20000,VS10,10-06-2025,IIFL_CDC,17,YASHV,1,1,1,1,1712642,41,1760,Slippage,SX,0DTE,803,2092919
27344149,CC_VIDHIM,74966.25,20000,20000,VS12,12-06-2025,IIFL_CDC,1,VIKASA,0,1,1,1,3603545,183,15450,,NF,0DTE,1167,2167885.25
27344149,CC_VIDHIM,10433,20000,20000,VS10,17-06-2025,IIFL_CDC,1,KUSUMS,0,1,1,1,3675649,219,4900,,SX,0DTE,1324,2178318.25
27344149,CC_VIDHIM,3911.25,20000,20000,VS10,19-06-2025,IIFL_CDC,1,KUSUMS,0,1,1,1,3681668,163,13050,PORTFOLIO DIFF ,NF,0DTE,1750,2182229.5
27344149,CC_VIDHIM,-18579,20000,20000,VS10,24-06-2025,IIFL_CDC,1,VIKASA,0,1,1,1,3663373,108,2540,,SX,0DTE,2089,2163650.5
27344149,CC_VIDHIM,-25061.25,20000,25000,VS10,26-06-2025,IIFL_CDC,1,VIKASA,0,1,1,1,3635471,79,7650,,NF,0DTE,2478,2138589.25
27344149,CC_VIDHIM,12221,40000,40000,VS12,15-07-2025,IIFL_CDC,1,RAJATT,1,1,1,1,3638715,408,8920,Portfolio Diff,SX,0DTE,617,2150810.25
27344149,CC_VIDHIM,45157.5,40000,40000,VS15,17-07-2025,IIFL_CDC,1,RAJATT,0,1,1,1,3644686,338,27450,,NF,0DTE,1059,2195967.75
27344149,CC_VIDHIM,74,40000,40000,VS15,22-07-2025,IIFL_CDC,1,BANSHIP,0,1,1,1,3221608,394,8920,,SX,0DTE,2455,2196041.75
27344149,CC_VIDHIM,30438.75,40000,40000,VS15,24-07-2025,IIFL_CDC,1,BANSHIP,0,1,1,1,3680953,297,23850,,NF,0DTE,1411,2226480.5
27344149,CC_VIDHIM,-7138,40000,40000,VS15,29-07-2025,IIFL_CDC,1,BANSHIP,0,1,1,1,3548015,423,9360,,SX,0DTE,1656,2219342.5
27344149,CC_VIDHIM,-40129.25,40000,40000,VS15,31-07-2025,IIFL_CDC,1,BANSHIP,1,1,1,1,3647202,398,15330,,NF,0DTE,2204,2179213.25
27344149,CC_VIDHIM,60176,40000,40000,VS15,05-08-2025,IIFL_CDC,1,BANSHIP,0,1,1,1,3643595,429,9680,,SX,0DTE,379,2239389.25
27344149,CC_VIDHIM,-39101.25,40000,40000,VS15,07-08-2025,IIFL_CDC,1,BANSHIP,0,1,1,1,3650893,290,27450,,NF,0DTE,678,2200288
27344149,CC_VIDHIM,-17014,40000,40000,VS15,12-08-2025,IIFL_CDC,1,BANSHIP,0,1,1,1,3686707,507,11520,,SX,0DTE,888,2183274
27344149,CC_VIDHIM,10728.75,40000,40000,VS15,14-08-2025,IIFL_CDC,1,BANSHIP,0,1,1,1,3674198,355,29400,,NF,0DTE,1515,2194002.75
27344149,CC_VIDHIM,19130,40000,40000,VS15,19-08-2025,IIFL_CDC,1,BANSHIP,0,1,1,1,3677289,348,7700,,SX,0DTE,11,2213132.75
27344149,CC_VIDHIM,-7301.25,40000,40000,VS15,21-08-2025,IIFL_CDC,1,BANSHIP,0,1,1,1,3683600,370,32850,,NF,0DTE,1813,2205831.5
27344149,CC_VIDHIM,55212,40000,40000,VS15,26-08-2025,IIFL_CDC,1,BANSHIP,0,1,1,1,3669663,360,8520,,SX,0DTE,2307,2261043.5
27344149,CC_VIDHIM,15375.5,40000,40000,VS15,28-08-2025,IIFL_CDC,1,BANSHIP,0,1,1,1,3716706,381,14840,,BNF,0DTE,2639,2276419
27344149,CC_VIDHIM,52526.25,40000,40000,VS16,02-09-2025,IIFL_CDC,1,GULSHANS,0,1,1,1,3727886,359,33150,,NF,0DTE,35,2328945.25
27344149,CC_VIDHIM,12301,40000,40000,VS16,04-09-2025,IIFL_CDC,1,GULSHANS,0,1,1,1,3778084,334,7480,,SX,0DTE,433,2341246.25
27344149,CC_VIDHIM,33765,40000,40000,VS16,09-09-2025,IIFL_CDC,1,GULSHANS,0,1,1,1,3795423,304,24150,,NF,0DTE,827,2375011.25
27344149,CC_VIDHIM,35629,40000,40000,VS16,11-09-2025,IIFL_CDC,1,GULSHANS,0,1,1,1,3819324,252,5720,,SX,0DTE,1368,2410640.25
27344149,CC_VIDHIM,34196.25,40000,40000,VS16,16-09-2025,IIFL_CDC,1,GULSHANS,0,1,1,1,3852734,314,25650,,NF,0DTE,1873,2444836.5
27344149,CC_VIDHIM,51852,40000,40000,VS16,18-09-2025,IIFL_CDC,1,GULSHANS,0,1,1,1,2421299,388,9960,,SX,0DTE,7,2496688.5
27344149,CC_VIDHIM,-39251.25,40000,40000,VS16,23-09-2025,IIFL_CDC,1,GULSHANS,0,1,0,1,3891050.75,309,27600,,NF,0DTE,6,2457437.25
27344149,CC_VIDHIM,62935,40000,40000,VS16,25-09-2025,IIFL_CDC,1,GULSHANS,0,1,0,1,3884289,330,7560,,SX,0DTE,6,2520372.25
27344149,CC_VIDHIM,23801.75,40000,40000,VS16,30-09-2025,IIFL_CDC,1,GULSHANS,0,1,0,1,3943630,281,10500,,BNF,0DTE,6,2544174
27344149,CC_VIDHIM,58638,40000,40000,VS16,01-10-2025,IIFL_CDC,1,GULSHANS,0,1,0,1,3961003,327,7080,,SX,0DTE,6,2602812
27344149,CC_VIDHIM,-43087.5,40000,40000,VS16,07-10-2025,IIFL_CDC,1,VIKASA,0,1,0,1,3942494.75,198,19050,,NF,0DTE,5,2559724.5
27344149,CC_VIDHIM,-29350,40000,40000,VS16,09-10-2025,IIFL_CDC,1,VIKASA,0,1,0,1,3945027.82,399,9320,,SX,0DTE,5,2530374.5
27344149,CC_VIDHIM,41261.25,40000,40000,VS16,14-10-2025,IIFL_CDC,1,VIKASA,0,1,0,1,3944569,313,25200,,NF,0DTE,5,2571635.75
27344149,CC_VIDHIM,-17337,40000,40000,VS16,16-10-2025,IIFL_CDC,1,VIKASA,0,1,0,1,3963851.8,401,9220,,SX,0DTE,5,2554298.75
27344149,CC_VIDHIM,-17130,40000,40000,VS16,20-10-2025,IIFL_CDC,1,VIKASA,0,1,0,1,3938026,325,26550,,NF,0DTE,5,2537168.75
27344149,CC_VIDHIM,62556,40000,40000,VS16,23-10-2025,IIFL_CDC,1,VIKASA,0,1,0,1,3931803,451,10700,,SX,0DTE,5,2599724.75
27344149,CC_VIDHIM,-62471.5,40000,40000,VS16,28-10-2025,IIFL_CDC,1,VIKASA,0,1,0,1,3933282,240,10010,Slippage,BNF,0DTE,5,2537253.25
27344149,CC_VIDHIM,19188,40000,40000,VS16,30-10-2025,IIFL_CDC,1,VIKASA,0,1,0,1,3928726,401,8720,,SX,0DTE,5,2556441.25
27344149,CC_VIDHIM,77208.75,40000,40000,VS16,04-11-2025,IIFL_CDC,1,VIKASA,0,1,0,1,3938400,272,21750,,SX,0DTE,5,2633650
27344149,CC_VIDHIM,43280,40000,40000,VS16,06-11-2025,IIFL_CDC,1,VIKASA,0,1,0,1,4011178,480,11000,,SX,0DTE,5,2676930
27344149,CC_VIDHIM,21888.75,40000,40000,VS16,11-11-2025,IIFL_CDC,1,VIKASA,0,1,0,1,4050076,369,30300,,NF,0DTE,5,2698818.75
27344149,CC_VIDHIM,14752,40000,40000,VS16,13-11-2025,IIFL_CDC,1,VIKASA,0,1,0,1,4063936,397,9000,,SX,0DTE,5,2713570.75
27344149,CC_VIDHIM,52421.25,40000,40000,VS16,18-11-2025,IIFL_CDC,1,VIKASA,0,1,0,1,4069305,401,33900,,NF,0DTE,5,2765992
27344149,CC_VIDHIM,4454,40000,40000,VS16,20-11-2025,IIFL_CDC,1,VIKASA,0,1,0,1,4114719,385,8920,,SX,0DTE,5,2770446
27344149,CC_VIDHIM,14756,40000,40000,VS10,25-11-2025,IIFL_CDC,1,VIKASA,0,1,0,1,4115698,431,17080,,BNF,0DTE,27,2785202
27344149,CC_VIDHIM,-17714,40000,40000,VS10,27-11-2025,IIFL_CDC,1,VIKASA,0,1,0,1,4107614.5,446,10140,,SX,0DTE,27,2767488
27344149,CC_VIDHIM,51352.5,40000,40000,VS10,02-12-2025,IIFL_CDC,1,VIKASA,0,1,0,1,4096092,284,22950,,NF,0DTE,27,2818840.5
27344149,CC_VIDHIM,35377,40000,40000,VS15,04-12-2025,IIFL_CDC,1,JITESHS,0,1,0,1,4141837.33,451,10120,,SX,0DTE,5,2854217.5
27344149,CC_VIDHIM,-14182.5,40000,40000,VS15,09-12-2025,IIFL_CDC,1,JITESHS,0,1,0,1,4159126.5,349,28500,,NF,0DTE,4,2840035
27344149,CC_VIDHIM,-17693,40000,40000,VS15,11-12-2025,IIFL_CDC,1,JITESHS,0,1,0,1,4125271.23,458,10180,,SX,0DTE,3,2822342
27344149,CC_VIDHIM,34136.25,40000,40000,VS15,16-12-2025,IIFL_CDC,1,JITESHS,0,1,0,1,4125699,280,22350,,NF,0DTE,3,2856478.25
27344149,CC_VIDHIM,22440,40000,40000,VS15,18-12-2025,IIFL_CDC,1,DEEPAKT,0,1,0,1,4155003,413,9400,,SX,0DTE,3,2878918.25
27344149,CC_VIDHIM,-15870,40000,40000,VS15,23-12-2025,IIFL_CDC,1,DEEPAKT,0,1,0,1,4152576,317,27000,,NF,0DTE,3,2863048.25
27344149,CC_VIDHIM,23467,40000,40000,VS15,24-12-2025,IIFL_CDC,1,DEEPAKT,0,1,0,1,4146231,417,9840,,SX,0DTE,3,2886515.25
27344149,CC_VIDHIM,-20578.25,40000,40000,VS12,30-12-2025,IIFL_CDC,1,VIKASA,0,1,0,1,3675703.28,417,15890,,BNF,0DTE,3,2865937
27344149,CC_VIDHIM,21987,40000,40000,VS12,01-01-2026,IIFL_CDC,1,VIKASA,0,1,0,1,4068448.72,422,9420,,SX,0DTE,3,2887924
27344149,CC_VIDHIM,344.5,40000,40000,VS12,06-01-2026,IIFL_CDC,1,VIKASA,0,1,0,1,4154721,376,27170,,NF,0DTE,20,2888268.5
27344149,CC_VIDHIM,79234,40000,40000,VS12,08-01-2026,IIFL_CDC,1,VIKASA,0,1,0,1,4147024,425,9600,,SX,0DTE,20,2967502.5
27344149,CC_VIDHIM,12590.5,40000,40000,VS12,13-01-2026,IIFL_CDC,1,VIKASA,0,1,0,1,4220417,451,33020,,NF,0DTE,20,2980093
27344149,CC_VIDHIM,-43281,40000,40000,VS12,14-01-2026,IIFL_CDC,1,VIKASA,0,1,0,1,1233128.62,345,8400,,SX,0DTE,20,2936812
27344149,CC_VIDHIM,134563,40000,40000,VS12,20-01-2026,IIFL_CDC,1,VIKASA,0,1,0,1,4171719,445,32370,,NF,0DTE,20,3071375
27344149,CC_VIDHIM,-42323,40000,40000,VS12,22-01-2026,IIFL_CDC,1,VIKASA,0,1,0,1,4256782,161,3880,,SX,0DTE,20,3029052
27344149,CC_VIDHIM,-39862.5,40000,40000,VS12,27-01-2026,IIFL_CDC,1,VIKASA,0,1,0,1,4216300.5,162,5520,,BNF,0DTE,20,2989189.5
27344149,CC_VIDHIM,-24346,40000,40000,VS12,29-01-2026,IIFL_CDC,1,VIKASA,0,1,0,1,4190047,413,9560,,SX,0DTE,20,2964843.5
27344149,CC_VIDHIM,152922.25,40000,40000,VS12,03-02-2026,IIFL_CDC,1,VIKASA,0,1,0,1,4179810,438,33150,,NF,0DTE,20,3117765.75
27344149,CC_VIDHIM,32238,40000,40000,VS12,05-02-2026,IIFL_CDC,1,AYSHAJ,0,1,0,1,4326644,338,7800,,SX,0DTE,20,3150003.75
27344149,CC_VIDHIM,18505.5,40000,40000,VS12,10-02-2026,IIFL_CDC,1,AYSHAJ,0,1,0,1,4349348,404,33150,,NF,0DTE,20,3168509.25
27344149,CC_VIDHIM,20674,40000,40000,VS12,12-02-2026,IIFL_CDC,1,AYSHAJ,0,1,0,1,4360474,375,8240,,SX,0DTE,20,3189183.25
27344149,CC_VIDHIM,-24914.5,40000,40000,VS12,17-02-2026,IIFL_CDC,1,AYSHAJ,0,1,0,1,4355759.5,413,30030,,NF,0DTE,20,3164268.75
27344149,CC_VIDHIM,135767,40000,40000,VS12,19-02-2026,IIFL_CDC,1,AYSHAJ,0,1,0,1,4346577,430,9540,,SX,0DTE,20,3300035.75
27344149,CC_VIDHIM,-44673,40000,40000,VS12,24-02-2026,IIFL_CDC,1,JITESHS,0,1,0,1,4433359,320,13800,Slippage,BNF,0DTE,20,3255362.75
27344149,CC_VIDHIM,-71230,40000,40000,VS12,26-02-2026,IIFL_CDC,1,AYUSHS,0,1,0,1,4360247,381,15040,Slippage,SX,0DTE,20,3184132.75
27344149,CC_VIDHIM,-43186,40000,40000,VS12,02-03-2026,IIFL_CDC,1,AYSHAJ,0,1,0,1,4308664,347,32500,,NF,0DTE,19,3140946.75
27344149,CC_VIDHIM,-41179,40000,40000,VS12,05-03-2026,IIFL_CDC,1,AYSHAJ,0,1,0,1,4256642,341,10120,,NF,0DTE,20,3099767.75
27344149,CC_VIDHIM,17602,40000,40000,VS12,10-03-2026,IIFL_CDC,1,AYSHAJ,0,1,0,1,4164790,434,38090,,NF,0DTE,20,3117369.75
27344149,CC_VIDHIM,44237,40000,40000,VS12,12-03-2026,IIFL_CDC,1,AYSHAJ,0,1,0,1,4178838,549,12740,,SX,0DTE,20,3161606.75
27344149,CC_VIDHIM,-40745.25,40000,40000,VS12,17-03-2026,IIFL_CDC,1,AYSHAJ,0,1,0,1,3946287.33,178,15210,,NF,0DTE,20,3120861.5
27344149,CC_VIDHIM,81676,40000,40000,VS12,19-03-2026,IIFL_CDC,1,AYSHAJ,0,1,0,1,4162918,400,9720,,SX,0DTE,20,3202537.5
27344149,CC_VIDHIM,-19014.45,40000,80000,VS12,23-03-2026,IIFL_CDC,11,AYSHAJ,0,1,1,1,3507552,58,4485,MTM=-18768.75,NF,1dte,20,3183523.05
27344149,CC_VIDHIM,-90613.25,40000,80000,VS12,24-03-2026,IIFL_CDC,1,AYSHAJ,0,1,0,1,4093135.71,268,22685,Slippage,NF,0DTE,20,3092909.8
27344149,CC_VIDHIM,69161,40000,40000,VS12,25-03-2026,IIFL_CDC,1,AYSHAJ,0,1,0,1,4107183,408,10520,,SX,0DTE,20,3162070.8
27344149,CC_VIDHIM_POS,166185,40000,40000,VS12,30-03-2026,IIFL_CDC,1,AYSHAJ,0,1,0,1,4167861,462,17040,,BNF,0DTE,21,3328255.8
27344149,CC_VIDHIM_POS,89233,40000,40000,VS15,02-04-2026,IIFL_CDC,1,AYUSHS,0,1,1,1,4189689,389,9480,,SX,0dte,14,3417488.8
27344149,CC_VIDHIM_POS,44778.5,40000,40000,VS15,07-04-2026,IIFL_CDC,1,AYUSHS,0,1,1,1,4401979,441,37570,,NF,0dte,14,3462267.3
27344149,CC_VIDHIM_POS,6150,40000,40000,VS15,09-04-2026,IIFL_CDC,1,AYUSHS,0,1,1,1,4155679,387,9520,,SX,0dte,14,3468417.3
27344149,CC_VIDHIM_POS,121761.25,40000,40000,VS15,13-04-2026,IIFL_CDC,1,VIKASA,0,1,1,1,4450322,364,35230,,NF,0dte,13,3590178.55
27344149,CC_VIDHIM_POS,18886,40000,40000,VS15,16-04-2026,IIFL_CDC,1,AYUSHS,0,1,1,1,4557936,483,12360,,SX,0dte,13,3609064.55
27344149,CC_VIDHIM_POS,46299.5,40000,40000,VS15,21-04-2026,IIFL_CDC,1,AYUSHS,0,1,1,1,4572832,411,35425,,NF,0dte,13,3655364.05
27344149,CC_VIDHIM_POS,-40307,40000,40000,VS15,23-04-2026,IIFL_CDC,1,AYUSHS,0,1,1,1,4568601,274,7880,,SX,0dte,13,3615057.05
27344149,CC_VIDHIM_INT,-41697.5,40000,40000,VS15,28-04-2026,IIFL_CDC,1,AYUSHS,0,1,1,1,4520301,319,25870,,NF,0dte,9,3573359.55
27344149,CC_VIDHIM_INT,-39672,40000,40000,VS15,30-04-2026,IIFL_CDC,1,AYUSHS,1,1,1,1,4468748,332,9500,,SX,0dte,7,3533687.55
27344149,CC_VIDHIM_INT,-41785.25,40000,40000,VS15,05-05-2026,IIFL_CDC,1,AYUSHS,0,1,1,1,4422091,191,15340,,NF,0dte,7,3491902.3
27344149,CC_VIDHIM_INT,-36927,40000,40000,VS15,07-05-2026,IIFL_CDC,1,AYUSHS,0,1,1,1,4382843,221,6020,,SX,0dte,7,3454975.3
27344149,CC_VIDHIM_INT,242180.25,40000,40000,VS15,12-05-2026,IIFL_CDC,1,AYUSHS,0,1,1,1,4363924,509,61100,,NF,0dte,7,3697155.55
27344149,CC_VIDHIM_INT,33937,40000,40000,VS15,14-05-2026,IIFL_CDC,1,AYUSHS,0,1,1,1,4596385,509,12540,,SX,0dte,7,3731092.55
27344149,CC_VIDHIM_INT,-2466.75,40000,40000,VS15,19-05-2026,IIFL_CDC,1,AYUSHS,0,1,1,1,4484580,417,38740,,NF,0dte,7,3728625.8
27344149,CC_VIDHIM_INT,8668,40000,40000,VS15,21-05-2026,IIFL_CDC,1,AYUSHS,0,1,1,1,4339180,652,14000,,SX,0dte,7,3737293.8
27344149,CC_VIDHIM_INT,39871,40000,40000,VS15,26-05-2026,IIFL_CDC,1,AYUSHS,0,1,1,1,4569992,445,36205,,NF,0dte,7,3777164.8
27344149,CC_VIDHIM_INT,24669,40000,40000,VS15,27-05-2026,IIFL_CDC,1,AYUSHS,0,1,1,1,4636605,390,11120,,SX,0dte,7,3801833.8
29898256,CC_AKASA,-25007.5,25000,25000,Stoxxo,10-01-2024,IIFL_CDC,1,,,,,,1799112.55,,,,BNF,0DTE,311,-25007.5
29898256,CC_AKASA,-2101.5,25000,25000,Stoxxo,11-01-2024,IIFL_CDC,1,,,,,,3063433.5,,,,NF,0DTE,476,-27109
29898256,CC_AKASA,50340,25000,25000,Stoxxo,16-01-2024,IIFL_CDC,1,,,,,,3102524,,,,FIN,0DTE,631,23231
29898256,CC_AKASA,67831.25,25000,25000,Stoxxo,17-01-2024,IIFL_CDC,1,,,,,,3148658.5,,,,BNF,0DTE,805,91062.25
29898256,CC_AKASA,-26285,25000,25000,Stoxxo,18-01-2024,IIFL_CDC,1,,,,,,3158972,,,,NF,0DTE,976,64777.25
29898256,CC_AKASA,23446,25000,25000,Stoxxo,19-01-2024,IIFL_CDC,1,,,,,,3140662,,,,SX,0DTE,1144,88223.25
29898256,CC_AKASA,-29955,30000,30000,Stoxxo,24-01-2024,IIFL_CDC,1,,,,,,2799357.79,,,,BNF,0DTE,1404,58268.25
29898256,CC_AKASA,80686.75,30000,30000,Stoxxo,25-01-2024,IIFL_CDC,1,,,,,,3107476.38,,,,NF,0DTE,1574,138955
29898256,CC_AKASA,59141.5,30000,30000,Stoxxo,30-01-2024,IIFL_CDC,1,,,,,,3205896,,,,FIN,0DTE,1748,198096.5
29898256,CC_AKASA,49396.75,30000,30000,Stoxxo,31-01-2024,IIFL_CDC,1,,,,,,3268232,,,,BNF,0DTE,1913,247493.25
29898256,CC_AKASA,-34222,30000,30000,Stoxxo,02-02-2024,IIFL_CDC,1,,,,,,3264892,,,,SX,0DTE,2207,213271.25
29898256,CC_AKASA,12050,30000,30000,Stoxxo,06-02-2024,IIFL_CDC,1,,,,,,3258484.2,,,,FIN,0DTE,2345,225321.25
29898256,CC_AKASA,11935,30000,30000,Stoxxo,07-02-2024,IIFL_CDC,1,,,,,,3279984.25,,,,BNF,0DTE,2519,237256.25
29898256,CC_AKASA,-9467.5,30000,30000,Stoxxo,08-02-2024,IIFL_CDC,1,,,,,,3288100.5,,,,NF,0DTE,2697,227788.75
29898256,CC_AKASA,64138.5,30000,30000,Stoxxo,09-02-2024,IIFL_CDC,1,,,,,,3275115,,,,SX,0DTE,2839,291927.25
29898256,CC_AKASA,-47772,30000,30000,VS1,13-02-2024,IIFL_CDC,1,,,,,,1748121.38,,,,FIN,0DTE,2899,244155.25
29898256,CC_AKASA,-29689.5,30000,30000,VS1,14-02-2024,IIFL_CDC,1,,,,,,2289678.13,,,,BNF,0DTE,3036,214465.75
29898256,CC_AKASA,-31590,30000,30000,VS1,15-02-2024,IIFL_CDC,1,,,,,,856779.11,,,,NF,0DTE,3173,182875.75
29898256,CC_AKASA,49022.5,30000,30000,VS1,16-02-2024,IIFL_CDC,1,,,,,,3220103,,,,SX,0DTE,3321,231898.25
29898256,CC_AKASA,41911,30000,30000,VS1,20-02-2024,IIFL_CDC,1,,,,,,3301131,,,,FIN,0DTE,3374,273809.25
29898256,CC_AKASA,-14650.75,30000,30000,VS1,21-02-2024,IIFL_CDC,1,,,,,,3333499.25,,,,BNF,0DTE,3502,259158.5
29898256,CC_AKASA,66660,30000,30000,VS1,22-02-2024,IIFL_CDC,1,,,,,,3327018,,,,NF,0DTE,3632,325818.5
29898256,CC_AKASA,46794.5,30000,30000,VS1,23-02-2024,IIFL_CDC,1,,,,,,3387660,,,,SX,0DTE,3777,372613
29898256,CC_AKASA,50520,30000,30000,VS1,27-02-2024,IIFL_CDC,1,,,,,,3445644,,,,FIN,0DTE,3864,423133
29898256,CC_AKASA,-30572.25,30000,30000,VS1,29-02-2024,IIFL_CDC,1,,,,,,3352054.79,,,,NF,0DTE,3998,392560.75
